id,normalized_stopwords_count,positive_sentiment_score,negative_sentiment_score,polarity_score,normalized_shortenings_count,normalized_slang_count
856928814936588289,0.3888888888888889,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667
856877249412378624,0.3333333333333333,0.178,0.0,0.17800000000000005,0.0,0.0
856780134199775232,0.1,0.209,0.194,0.403,0.0,0.0
856752936017416192,0.21428571428571427,0.0,0.262,0.262,0.0,0.0
856693259988611072,0.4074074074074074,0.0,0.14,0.14,0.0,0.0
856692779883388928,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
856681188328603650,0.13333333333333333,0.0,0.167,0.16700000000000004,0.0,0.08333333333333333
856664601269850112,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
856621318791462912,0.1111111111111111,0.267,0.233,0.5,0.125,0.0
856562464070094848,0.14285714285714285,0.275,0.0,0.275,0.0,0.0
856492941795237888,0.25,0.0,0.0,0.0,0.0,0.0
856474402157887488,0.14285714285714285,0.0,0.351,0.351,0.0,0.0
856458143248908288,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
856425253240786944,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
856369615852756994,0.3333333333333333,0.316,0.0,0.31599999999999995,0.0,0.0
856354300582297600,0.3888888888888889,0.0,0.0,0.0,0.0,0.0
856311741474590720,0.2727272727272727,0.0,0.493,0.493,0.0,0.0
856286072996864001,0.21428571428571427,0.0,0.178,0.17800000000000005,0.0,0.0
856232580991025153,0.0,0.0,0.0,0.0,0.0,0.0
856203524631384066,0.3333333333333333,0.0,0.318,0.31799999999999995,0.07142857142857142,0.07142857142857142
856199512880230405,0.375,0.0,0.195,0.19499999999999995,0.07142857142857142,0.0
856198484495482880,0.2,0.0,0.0,0.0,0.16666666666666666,0.0
856161994419851265,0.46153846153846156,0.0,0.147,0.14700000000000002,0.0,0.0
856113335783313408,0.1875,0.153,0.0,0.15300000000000002,0.0,0.0625
856112780960833536,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
856029381562683392,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
856026219007156225,0.5263157894736842,0.0,0.0,0.0,0.0,0.0
856017796370747392,0.25,0.0,0.333,0.33299999999999996,0.0,0.125
855965425993175040,0.125,0.0,0.0,0.0,0.0,0.0
855955661787627521,0.25,0.327,0.0,0.32699999999999996,0.0,0.0
855921918540746756,0.3333333333333333,0.0,0.535,0.5349999999999999,0.0,0.0
855917932014186496,0.3125,0.129,0.257,0.387,0.07692307692307693,0.0
855913360151502850,0.10526315789473684,0.0,0.141,0.14100000000000001,0.0,0.0
855851740389937152,0.08333333333333333,0.0,0.427,0.42700000000000005,0.0,0.0
855795860751437824,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
855787287145263105,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
855743917584781312,0.09090909090909091,0.22,0.15,0.37,0.0,0.0
855731167114481664,0.18181818181818182,0.298,0.092,0.389,0.0,0.0
855730809969545216,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
855695165150949376,0.375,0.0,0.0,0.0,0.0,0.0
855622164359327744,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
855514887983955970,0.18181818181818182,0.217,0.0,0.21699999999999997,0.0,0.0
855496610448646146,0.38461538461538464,0.0,0.0,0.0,0.18181818181818182,0.0
855420780628238339,0.0,0.0,0.222,0.22199999999999998,0.0,0.0
855315209161916417,0.3076923076923077,0.168,0.149,0.31699999999999995,0.0,0.0
855279932997595136,0.1875,0.0,0.15,0.15000000000000002,0.0,0.0
855247160689934336,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
855224570713956352,0.2631578947368421,0.0,0.0,0.0,0.0,0.058823529411764705
855206973264072704,0.2,0.307,0.234,0.5409999999999999,0.0,0.0
855194637828542466,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
855113853948055552,0.4,0.0,0.0,0.0,0.0,0.0
855107177224302593,0.1111111111111111,0.0,0.275,0.275,0.16666666666666666,0.0
855078905975328768,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
855049665410203651,0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142
855043478895693825,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
855026403783344128,0.3076923076923077,0.225,0.0,0.22499999999999998,0.0,0.0
855011727418826756,0.3684210526315789,0.0,0.0,0.0,0.0,0.0
854996420268613633,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
854938376671244289,0.1,0.0,0.355,0.355,0.0,0.0
854858902630006787,0.5714285714285714,0.151,0.192,0.34299999999999997,0.16666666666666666,0.0
854832737949171712,0.18181818181818182,0.403,0.155,0.558,0.0,0.0
854820706730639360,0.4090909090909091,0.129,0.139,0.268,0.0,0.0
854811886390476802,0.375,0.17,0.129,0.29800000000000004,0.0,0.0
854779678363660288,0.29411764705882354,0.0,0.0,0.0,0.06666666666666667,0.0
854741108252958720,0.42857142857142855,0.0,0.241,0.241,0.0,0.0
854718233869299714,0.42857142857142855,0.236,0.0,0.236,0.0,0.0
854700438788222976,0.46153846153846156,0.217,0.0,0.21699999999999997,0.18181818181818182,0.0
854687470805495808,0.35714285714285715,0.0,0.217,0.21699999999999997,0.0,0.0
854671176152436736,0.4,0.0,0.0,0.0,0.0,0.0
854645776672272384,0.35714285714285715,0.0,0.156,0.15600000000000003,0.0,0.0
854519013061394434,0.38461538461538464,0.276,0.0,0.276,0.0,0.0
854507607637336066,0.4090909090909091,0.0,0.0,0.0,0.0,0.0
854461550744219649,0.5217391304347826,0.187,0.0,0.18700000000000006,0.0,0.0
854433102659178496,0.47058823529411764,0.0,0.0,0.0,0.07142857142857142,0.0
854404197437104129,0.23529411764705882,0.197,0.0,0.19699999999999995,0.0,0.0
854355274588729348,0.4,0.0,0.0,0.0,0.0,0.1
854351357716963329,0.23809523809523808,0.0,0.0,0.0,0.0,0.0
854313819396616193,0.4,0.173,0.0,0.17300000000000004,0.08333333333333333,0.0
854305973355372545,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
854266073658667008,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
854128850493743105,0.4375,0.0,0.162,0.16200000000000003,0.0,0.0625
854079792341286912,0.4,0.0,0.0,0.0,0.0,0.0
854070498405355521,0.13333333333333333,0.256,0.133,0.389,0.0,0.0
854059820055396355,0.1111111111111111,0.42,0.0,0.42000000000000004,0.0,0.0
854045064816971776,0.06666666666666667,0.285,0.0,0.28500000000000003,0.0,0.0
853985186261938176,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
853963719394635776,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
853956333175017474,0.42857142857142855,0.194,0.0,0.19399999999999995,0.0,0.0
853946092416897025,0.4,0.0,0.0,0.0,0.0,0.0
853941114558173184,0.3333333333333333,0.0,0.0,0.0,0.07692307692307693,0.0
853888909222322176,0.2857142857142857,0.157,0.0,0.15700000000000003,0.0,0.0
853864357209530368,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
853851820007055360,0.125,0.326,0.0,0.32599999999999996,0.0,0.0
853817799126523904,0.15789473684210525,0.0,0.205,0.20499999999999996,0.0,0.0
853786555370156032,0.09090909090909091,0.0,0.213,0.21299999999999997,0.0,0.09090909090909091
853759983879630848,0.38095238095238093,0.279,0.0,0.279,0.0,0.047619047619047616
853732519107334144,0.46153846153846156,0.161,0.0,0.16100000000000003,0.0,0.0
853728852157366272,0.2,0.0,0.14,0.14,0.0,0.0
853691730075537408,0.2857142857142857,0.385,0.0,0.385,0.0,0.0
853684418304716800,0.3333333333333333,0.086,0.0,0.08599999999999997,0.0,0.0
853643905732096000,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
853562476159488000,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
853533432827269121,0.42857142857142855,0.0,0.505,0.505,0.0,0.0
853470753425149952,0.21428571428571427,0.206,0.0,0.20599999999999996,0.0,0.0
853362571017162752,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
853330354828136448,0.1875,0.167,0.0,0.16700000000000004,0.0,0.07692307692307693
853330098308730881,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
853278564728397825,0.3333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693
853246572741763072,0.25,0.0,0.238,0.238,0.0,0.0
853243919533973504,0.125,0.0,0.396,0.396,0.0,0.0
853219533888290816,0.23076923076923078,0.254,0.0,0.254,0.0,0.0
853197600362823680,0.18181818181818182,0.244,0.0,0.244,0.0,0.0
853152927199965184,0.3076923076923077,0.178,0.0,0.17800000000000005,0.0,0.07692307692307693
853109381487091714,0.25,0.222,0.0,0.22199999999999998,0.0,0.0
853104852708327425,0.42857142857142855,0.0,0.202,0.20199999999999996,0.0,0.0
853103591183204354,0.5384615384615384,0.0,0.0,0.0,0.18181818181818182,0.0
853087484896452610,0.42857142857142855,0.541,0.0,0.5409999999999999,0.0,0.0
853086284948148224,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
853056785166589952,0.16666666666666666,0.283,0.138,0.42000000000000004,0.1,0.0
853052639952678914,0.3,0.32,0.0,0.31999999999999995,0.0,0.0
853021803572342784,0.5,0.424,0.0,0.42400000000000004,0.0,0.0
853020066748784640,0.2727272727272727,0.348,0.226,0.573,0.0,0.0
853010752311091201,0.25,0.226,0.21,0.43600000000000005,0.0,0.0
853008749736472581,0.3684210526315789,0.093,0.169,0.262,0.0,0.0
852964178717495298,0.3333333333333333,0.0,0.147,0.14700000000000002,0.0,0.0
852950082194481152,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
852935080930676737,0.1875,0.0,0.0,0.0,0.0,0.125
852918130598961156,0.125,0.0,0.0,0.0,0.0,0.0
852903556562771976,0.375,0.0,0.0,0.0,0.0,0.0
852871602882715649,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
852858984050675713,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
852836331231236096,0.2857142857142857,0.0,0.286,0.28600000000000003,0.0,0.14285714285714285
852790547190210561,0.25,0.0,0.0,0.0,0.0,0.0
852786843695194114,0.2222222222222222,0.0,0.341,0.34099999999999997,0.0,0.07142857142857142
852778463182241792,0.15384615384615385,0.262,0.0,0.262,0.0,0.0
852759743495938048,0.21052631578947367,0.214,0.126,0.34099999999999997,0.0,0.0
852751580432482305,0.25,0.209,0.0,0.20899999999999996,0.0,0.0
852750021644517376,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
852695448284483584,0.3333333333333333,0.0,0.395,0.395,0.0,0.0
852682839103590400,0.625,0.0,0.0,0.0,0.0,0.0
852669253014761473,0.3076923076923077,0.149,0.201,0.351,0.0,0.0
852656449549463552,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
852625617434685440,0.4444444444444444,0.14,0.16,0.30000000000000004,0.0,0.0
852537721985937409,0.15384615384615385,0.0,0.237,0.237,0.0,0.0
852534909407309824,0.14285714285714285,0.0,0.4,0.4,0.0,0.08333333333333333
852491578958647297,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
852453423790346241,0.3157894736842105,0.0,0.0,0.0,0.0,0.06666666666666667
852452049686024192,0.2,0.0,0.469,0.469,0.0,0.0
852428663312310272,0.3888888888888889,0.0,0.265,0.265,0.0,0.0
852420105346719744,0.25,0.0,0.125,0.125,0.0,0.06666666666666667
852416830459318272,0.2,0.0,0.208,0.20799999999999996,0.0,0.0
852397952844926976,0.16666666666666666,0.22,0.242,0.46199999999999997,0.0,0.0
852385924440784896,0.3125,0.0,0.0,0.0,0.0,0.0
852364699941449728,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
852364474636005376,0.4,0.124,0.0,0.124,0.0,0.0
852329500796997632,0.2777777777777778,0.195,0.0,0.19499999999999995,0.0,0.0
852320475778863105,0.2857142857142857,0.231,0.0,0.23099999999999998,0.0,0.0
852219838651039747,0.38461538461538464,0.191,0.0,0.19099999999999995,0.0,0.08333333333333333
852218494280241153,0.2,0.0,0.0,0.0,0.0,0.0
852215995653423104,0.3125,0.0,0.167,0.16700000000000004,0.0,0.0
852212472186646530,0.4166666666666667,0.357,0.0,0.357,0.0,0.0
852189739298029568,0.25,0.123,0.0,0.123,0.0,0.0
852177112282918912,0.4,0.205,0.0,0.20499999999999996,0.07142857142857142,0.0
852174992209055744,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
852151521001197569,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
852147225652322305,0.4,0.141,0.054,0.19499999999999995,0.05555555555555555,0.0
852144277304078338,0.3,0.0,0.0,0.0,0.0,0.0
852136180468592640,0.3333333333333333,0.0,0.355,0.355,0.0,0.0
852126944292483073,0.29411764705882354,0.175,0.075,0.25,0.0,0.07142857142857142
852124904094916608,0.3157894736842105,0.0,0.145,0.14500000000000002,0.0,0.0
852084123606712320,0.1875,0.0,0.329,0.32899999999999996,0.0,0.0
851935419231031297,0.15384615384615385,0.0,0.343,0.34299999999999997,0.0,0.0
851902726413963265,0.3333333333333333,0.243,0.0,0.243,0.0,0.05263157894736842
851902346271629313,0.09090909090909091,0.256,0.0,0.256,0.125,0.0
851889048637632512,0.07692307692307693,0.169,0.197,0.366,0.0,0.0
851883998431371265,0.2,0.398,0.0,0.398,0.0,0.1
851872489143762945,0.2727272727272727,0.0,0.297,0.29700000000000004,0.06666666666666667,0.0
851871293389537282,0.18181818181818182,0.0,0.293,0.29300000000000004,0.125,0.0
851849099821428738,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
851809321138737153,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
851784440720367616,0.34782608695652173,0.099,0.24,0.33899999999999997,0.0,0.0
851749917475393536,0.2222222222222222,0.0,0.0,0.0,0.0,0.125
851680728169492482,0.2,0.0,0.365,0.365,0.0,0.0
851650776581775361,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
851520059675725824,0.3125,0.0,0.217,0.21699999999999997,0.0,0.0
851495716933570561,0.18181818181818182,0.0,0.303,0.30300000000000005,0.0,0.0
851460265627570180,0.4166666666666667,0.214,0.201,0.41600000000000004,0.0,0.0
851457249394294784,0.3181818181818182,0.0,0.0,0.0,0.0,0.0
851406931382198272,0.15384615384615385,0.241,0.102,0.34299999999999997,0.0,0.09090909090909091
851398869925728256,0.35714285714285715,0.222,0.0,0.22199999999999998,0.0,0.07142857142857142
851367413518135298,0.0,0.0,0.0,0.0,0.0,0.0
851299466380554240,0.125,0.0,0.0,0.0,0.0,0.0
851290393987629057,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
851235280384339969,0.2916666666666667,0.098,0.176,0.274,0.11764705882352941,0.0
851211382251016192,0.42105263157894735,0.0,0.0,0.0,0.0,0.0
851200387323506689,0.17647058823529413,0.0,0.152,0.15200000000000002,0.0,0.0
851173244291997696,0.2,0.284,0.0,0.28400000000000003,0.0,0.0
851167838056394752,0.1,0.266,0.0,0.266,0.0,0.0
851167756934406145,0.42857142857142855,0.276,0.0,0.276,0.0,0.0
851165067181670400,0.25,0.0,0.293,0.29300000000000004,0.0,0.0
851147906279256064,0.10526315789473684,0.106,0.0,0.10599999999999998,0.0,0.0
851139800409284608,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
851133669163114496,0.5454545454545454,0.254,0.0,0.254,0.0,0.0
851129588709289986,0.1,0.109,0.0,0.10899999999999999,0.0,0.0
851122563522670592,0.23076923076923078,0.0,0.267,0.267,0.0,0.0
851097393785450497,0.21428571428571427,0.0,0.178,0.17800000000000005,0.0,0.0
851049564408827906,0.3333333333333333,0.173,0.276,0.44899999999999995,0.0,0.0
851036973988954112,0.4166666666666667,0.185,0.152,0.33799999999999997,0.0,0.0
851011808882118659,0.125,0.278,0.0,0.278,0.0,0.0
850983375913529345,0.3,0.163,0.43,0.593,0.0,0.0
850964775823708162,0.38461538461538464,0.0,0.172,0.17200000000000004,0.0,0.0
850936563710218240,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
850909692721332224,0.0,0.0,0.0,1.0,0.0,0.0
850886241713303552,0.36363636363636365,0.0,0.2,0.19999999999999996,0.0,0.0
850865362484723712,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
850860665396797440,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
850840523111677952,0.1,0.0,0.576,0.5760000000000001,0.0,0.0
850797676975271936,0.26666666666666666,0.0,0.249,0.249,0.0,0.07142857142857142
850758474191556608,0.16666666666666666,0.0,0.398,0.398,0.0,0.0
850748146976268289,0.1,0.412,0.0,0.41200000000000003,0.0,0.0
850747602090033152,0.3125,0.262,0.0,0.262,0.0,0.0
850725197305065472,0.34615384615384615,0.25,0.138,0.388,0.0,0.0
850724925564264450,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
850721881619648514,0.21428571428571427,0.0,0.161,0.16100000000000003,0.0,0.0
850691196322230273,0.3888888888888889,0.0,0.149,0.14900000000000002,0.0,0.0
850661879965929473,0.18181818181818182,0.0,0.31,0.31000000000000005,0.0,0.09090909090909091
850650991192145920,0.36363636363636365,0.0,0.373,0.373,0.0,0.0
850634403810299904,0.0,0.0,0.0,0.0,0.0,0.0
850498449816637440,0.3157894736842105,0.0,0.0,0.0,0.0,0.0
850407073561051137,0.08333333333333333,0.0,0.358,0.358,0.0,0.1111111111111111
850360041953689600,0.2,0.0,0.0,0.0,0.0,0.0
850337630294343680,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
850321382714028035,0.0,0.0,0.0,1.0,0.0,0.0
850313502342381568,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
850291085976981504,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
850099709431689217,0.3333333333333333,0.46,0.0,0.45999999999999996,0.06666666666666667,0.0
850017478730297345,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
849984795446824961,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
849966939820748800,0.0,0.0,0.0,1.0,0.0,0.0
849965166372454400,0.21428571428571427,0.0,0.0,0.0,0.0,0.07692307692307693
849958900434599936,0.2608695652173913,0.179,0.0,0.17900000000000005,0.0,0.0
849954941078835201,0.25,0.0,0.306,0.30600000000000005,0.0,0.0
849920869610774528,0.3076923076923077,0.123,0.318,0.44099999999999995,0.0,0.0
849875318768680960,0.4166666666666667,0.0,0.262,0.262,0.0,0.0
849851664366522372,0.29411764705882354,0.0,0.355,0.355,0.0,0.0
849767135647760384,0.25,0.32,0.0,0.31999999999999995,0.0,0.0
849728906542403588,0.3333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693
849726666570158080,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
849704028955181056,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
849680682372792321,0.0,0.157,0.0,0.15700000000000003,0.0,0.0
849678369339920384,0.35714285714285715,0.08,0.302,0.383,0.0,0.0
849667790034350080,0.1111111111111111,0.231,0.0,0.23099999999999998,0.0,0.0
849660451109691392,0.42857142857142855,0.0,0.0,0.0,0.0,0.07692307692307693
849611585953943552,0.6,0.0,0.0,0.0,0.0,0.0
849514580556558337,0.2222222222222222,0.171,0.0,0.17100000000000004,0.0,0.058823529411764705
849505301191688192,0.2,0.403,0.0,0.403,0.0,0.0
849445548553842689,0.0,0.0,0.0,1.0,0.0,0.0
849433976808898562,0.125,0.0,0.0,0.0,0.0,0.0
849388866721239040,0.14285714285714285,0.0,0.348,0.348,0.0,0.0
849364334832750593,0.0,0.0,0.0,1.0,0.0,0.0
849339811890704385,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
849333255564402688,0.18181818181818182,0.205,0.218,0.42300000000000004,0.0,0.09090909090909091
849275466322243585,0.30434782608695654,0.123,0.159,0.28200000000000003,0.0,0.05263157894736842
849271616181866496,0.42857142857142855,0.0,0.23,0.22999999999999998,0.0,0.0
849260640648794112,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
849223872360701952,0.3333333333333333,0.0,0.225,0.22499999999999998,0.0,0.0
849218508282003456,0.0,0.298,0.0,0.29800000000000004,0.0,0.0
849192379353575424,0.47619047619047616,0.0,0.0,0.0,0.0,0.0
849184821599490048,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
849169956285685760,0.375,0.228,0.347,0.575,0.0,0.0
849070547497570304,0.0,0.31,0.0,0.31000000000000005,0.0,0.0
849063720588156928,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
849038889880875008,0.6923076923076923,0.0,0.0,0.0,0.0,0.0
849032613784309760,0.36363636363636365,0.208,0.167,0.375,0.0,0.0
848998188593938433,0.3157894736842105,0.0,0.0,0.0,0.0,0.0
848989948510445573,0.2857142857142857,0.149,0.104,0.254,0.0,0.0
848959222746402816,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
848943257644142597,0.2,0.308,0.165,0.474,0.1111111111111111,0.0
848898258277732352,0.36363636363636365,0.211,0.0,0.21099999999999997,0.0,0.0
848891453103366144,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
848890353566568450,0.21428571428571427,0.232,0.215,0.44799999999999995,0.0,0.0
848886571269058560,0.09090909090909091,0.0,0.37,0.37,0.0,0.0
848862645931450370,0.0625,0.31,0.0,0.31000000000000005,0.0,0.0
848838448463183872,0.4,0.0,0.0,0.0,0.1111111111111111,0.0
848758228578168834,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
848721286238961664,0.36363636363636365,0.0,0.147,0.14700000000000002,0.0,0.0
848635411345940481,0.38095238095238093,0.055,0.0,0.05500000000000005,0.0,0.0
848633692935385092,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
848588892467064832,0.125,0.0,0.0,0.0,0.0,0.06666666666666667
848582467275673600,0.17647058823529413,0.191,0.27,0.46099999999999997,0.0,0.0
848580822001209344,0.4,0.0,0.0,0.0,0.0,0.0
848531739685396483,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
848515615463788544,0.4,0.0,0.0,0.0,0.0,0.0
848501554185424896,0.1,0.0,0.381,0.381,0.0,0.0
848497706603470848,0.1875,0.0,0.329,0.32899999999999996,0.0,0.0
848457738279669760,0.09523809523809523,0.069,0.335,0.404,0.0,0.0
848355378433843200,0.3157894736842105,0.206,0.157,0.363,0.0,0.0
848312710630694912,0.0,0.0,0.0,1.0,0.0,0.0
848285494102425600,0.42105263157894735,0.076,0.279,0.355,0.0,0.0
848272781905203200,0.125,0.369,0.0,0.369,0.0,0.0
848256186457653249,0.16666666666666666,0.0,0.0,0.0,0.0,0.1
848245110928232448,0.21428571428571427,0.0,0.664,0.6639999999999999,0.0,0.0
848218436538859520,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
848192556454359041,0.35294117647058826,0.176,0.0,0.17600000000000005,0.0,0.0
848168877590708228,0.14285714285714285,0.343,0.0,0.34299999999999997,0.0,0.0
848152330512064512,0.4,0.218,0.137,0.355,0.0,0.1
848123250571915265,0.5714285714285714,0.0,0.268,0.268,0.0,0.0
848104739241897993,0.2,0.0,0.409,0.40900000000000003,0.0,0.1
848060069040214017,0.3333333333333333,0.24,0.0,0.24,0.0,0.0
848030333694038016,0.0,0.0,0.756,0.756,0.0,0.0
848029863860502528,0.0,0.391,0.0,0.391,0.0,0.0
847980353704820736,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
847968756605132800,0.4,0.272,0.14,0.41200000000000003,0.0,0.0
847958315011371009,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
847931898139746304,0.4,0.337,0.0,0.33699999999999997,0.0,0.0
847931557474172929,0.0,0.286,0.0,0.28600000000000003,0.0,0.0
847928146984935424,0.42857142857142855,0.285,0.0,0.28500000000000003,0.0625,0.0
847850500124966913,0.5,0.138,0.0,0.138,0.0,0.0
847762765032960000,0.4,0.0,0.0,0.0,0.0,0.0
847560323708051456,0.3157894736842105,0.293,0.13,0.42300000000000004,0.06666666666666667,0.0
847539048365346817,0.23529411764705882,0.371,0.0,0.371,0.0,0.0
847537855350136836,0.46153846153846156,0.375,0.0,0.375,0.0,0.0
847532265357942784,0.18181818181818182,0.186,0.193,0.379,0.0,0.0
847488627240181760,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
