id,normalized_stopwords_count,positive_sentiment_score,negative_sentiment_score,polarity_score,normalized_shortenings_count,normalized_slang_count
609557666138996736,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
609329546215591937,0.2,0.257,0.0,0.257,0.0,0.0
608108610267324417,0.5,0.0,0.0,0.0,0.0,0.0
609744129879191553,0.2727272727272727,0.0,0.184,0.18400000000000005,0.0,0.0
607758528758075392,0.34782608695652173,0.0,0.0,0.0,0.0,0.0
609019270438223872,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
609007549094985728,0.19047619047619047,0.0,0.0,0.0,0.0,0.06666666666666667
608568480628142080,0.15384615384615385,0.0,0.101,0.10099999999999998,0.0,0.0
609005648727175170,0.2857142857142857,0.0,0.312,0.31200000000000006,0.0,0.0
608692276458614784,0.0,0.18,0.199,0.379,0.0,0.0
610167649172103168,0.23529411764705882,0.0,0.0,0.0,0.08333333333333333,0.0
609122496168755201,0.2222222222222222,0.0,0.323,0.32299999999999995,0.0,0.0
609424363360768001,0.2727272727272727,0.0,0.434,0.43400000000000005,0.0,0.0
609375205073551361,0.6111111111111112,0.0,0.0,0.0,0.0,0.0
607865098078720000,0.07692307692307693,0.0,0.0,0.0,0.0,0.09090909090909091
608638056715964416,0.23529411764705882,0.214,0.126,0.34099999999999997,0.0,0.0
609769482513420289,0.2727272727272727,0.453,0.0,0.45299999999999996,0.0,0.0
608332843408687104,0.2222222222222222,0.508,0.0,0.508,0.0,0.0
609476770509815808,0.25,0.0,0.33,0.32999999999999996,0.0,0.0
609325546011385859,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
608750006674165760,0.3,0.174,0.0,0.17400000000000004,0.0,0.0
607985528034557952,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
608596870974304256,0.2631578947368421,0.122,0.156,0.278,0.0,0.0
608584227811172353,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
609108031687630848,0.4,0.301,0.138,0.43899999999999995,0.0,0.0
608674493456748545,0.4375,0.0,0.0,0.0,0.0,0.0
608881276049829889,0.375,0.0,0.0,0.0,0.0,0.0
608966172122476544,0.1111111111111111,0.0,0.431,0.43100000000000005,0.0,0.0
608189643855654912,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
609694637964566528,0.4,0.0,0.202,0.20199999999999996,0.0,0.0
610063063685795840,0.15384615384615385,0.242,0.0,0.242,0.0,0.0
609331127938105344,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
608358416600334337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
609470000785682432,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
608641362414678016,0.38461538461538464,0.241,0.0,0.241,0.0,0.07692307692307693
610066209795670016,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
609127194648973312,0.16666666666666666,0.417,0.0,0.41700000000000004,0.0,0.0
609152913865355264,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
609307942270169088,0.09090909090909091,0.333,0.0,0.33299999999999996,0.0,0.0
608886156516655104,0.0967741935483871,0.258,0.0,0.258,0.0,0.05555555555555555
609719400283959296,0.3076923076923077,0.0,0.22,0.21999999999999997,0.0,0.0
608551961454063616,0.125,0.0,0.325,0.32499999999999996,0.0,0.0
608563275673006080,0.34615384615384615,0.0,0.0,0.0,0.0,0.08695652173913043
610114738077495296,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
608986659099697152,0.1111111111111111,0.237,0.325,0.5609999999999999,0.0,0.0
608318633996099585,0.375,0.204,0.149,0.353,0.0,0.06666666666666667
609414360923025408,0.19047619047619047,0.114,0.22,0.33399999999999996,0.0625,0.0
610083910530281472,0.2,0.0,0.0,0.0,0.0,0.0
609310835962454016,0.2,0.218,0.0,0.21799999999999997,0.0,0.05263157894736842
610038523580796928,0.21052631578947367,0.074,0.35,0.42400000000000004,0.0,0.0
610192514591490048,0.5,0.0,0.0,0.0,0.0,0.0
609087596506021889,0.22727272727272727,0.157,0.195,0.351,0.0,0.0
608925659633733632,0.2857142857142857,0.0,0.29,0.29000000000000004,0.0,0.0
608324453999771649,0.3333333333333333,0.319,0.101,0.42000000000000004,0.0,0.0
608315733286731776,0.36363636363636365,0.231,0.0,0.23099999999999998,0.0,0.0
609959736671358977,0.3888888888888889,0.0,0.255,0.255,0.0,0.0
609222620777570304,0.6,0.217,0.0,0.21699999999999997,0.0,0.0
610103164176433152,0.3684210526315789,0.238,0.088,0.32699999999999996,0.0,0.0
608365725540085763,0.2777777777777778,0.226,0.165,0.39,0.0,0.0
607700276707917824,0.0,0.0,0.299,0.29900000000000004,0.0,0.0
608095177547202561,0.25,0.0,0.214,0.21399999999999997,0.0,0.0
608078819279441920,0.16666666666666666,0.375,0.0,0.375,0.0,0.0
609498561500315648,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
609990980691980288,0.23076923076923078,0.0,0.455,0.45499999999999996,0.0,0.0
609959724553867264,0.14285714285714285,0.0,0.203,0.20299999999999996,0.0,0.0
609757375252201472,0.38461538461538464,0.315,0.0,0.31499999999999995,0.0,0.0
609494609065025536,0.25,0.0,0.147,0.14700000000000002,0.0,0.0
609417394759565312,0.3684210526315789,0.222,0.0,0.22199999999999998,0.058823529411764705,0.0
609767455142113280,0.2,0.184,0.0,0.18400000000000005,0.0,0.0
608554075412520961,0.15384615384615385,0.0,0.0,0.0,0.0,0.1
609521850167750656,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
608343274714210304,0.14285714285714285,0.0,0.185,0.18500000000000005,0.0,0.0
610073192921726976,0.15,0.0,0.0,0.0,0.0,0.0
609616450681049088,0.35714285714285715,0.252,0.0,0.252,0.0,0.0
608372520555814912,0.3,0.0,0.259,0.259,0.0,0.0
609366113466621952,0.35,0.0,0.0,0.0,0.0,0.0
608082154258632705,0.23076923076923078,0.192,0.0,0.19199999999999995,0.0,0.0
608102726140989441,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
608851445278982144,0.25,0.2,0.0,0.19999999999999996,0.09090909090909091,0.0
608682343692386306,0.3,0.072,0.111,0.18300000000000005,0.0,0.05263157894736842
610056503626698752,0.20833333333333334,0.165,0.1,0.264,0.0,0.0
608085660751261696,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
609048367600123904,0.1875,0.0,0.2,0.19999999999999996,0.0,0.0
609072487163408386,0.18181818181818182,0.231,0.0,0.23099999999999998,0.0,0.07142857142857142
610161502880821248,0.2692307692307692,0.128,0.111,0.239,0.0,0.0
609690694492549120,0.16666666666666666,0.0,0.36,0.36,0.0,0.1
608997777201356800,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
609816952857591808,0.30434782608695654,0.0,0.276,0.276,0.0,0.0
608411514228203520,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
607901393756778496,0.2,0.0,0.0,0.0,0.0,0.0
608744463796609024,0.42857142857142855,0.13,0.0,0.13,0.0,0.05263157894736842
609786417850544131,0.2,0.0,0.0,0.0,0.0,0.0
608413703072063488,0.23529411764705882,0.297,0.129,0.42600000000000005,0.0,0.0
608961210290196481,0.0,0.265,0.0,0.265,0.0,0.0
608859210269470720,0.18181818181818182,0.42,0.0,0.42000000000000004,0.0,0.1
609135817450237953,0.4117647058823529,0.13,0.0,0.13,0.0,0.0
608598498850668544,0.125,0.0,0.0,0.0,0.0,0.0
609064118478381056,0.2,0.0,0.0,0.0,0.0,0.0
607753200792420352,0.3,0.572,0.0,0.5720000000000001,0.0,0.0
607672568057700352,0.3333333333333333,0.231,0.0,0.23099999999999998,0.0,0.0
608358832146903041,0.21052631578947367,0.0,0.176,0.17600000000000005,0.06666666666666667,0.0
608714030937604096,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
609465595835379712,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
609552667942219777,0.2631578947368421,0.065,0.234,0.29900000000000004,0.0,0.0
609108415512780800,0.23076923076923078,0.0,0.091,0.09099999999999997,0.0,0.0
608049895874920449,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
608095810635579392,0.19047619047619047,0.0,0.0,0.0,0.0,0.07692307692307693
607898186359967747,0.29411764705882354,0.392,0.0,0.392,0.0,0.0
609846489121169408,0.0,0.255,0.0,0.255,0.0,0.0
609409865119834112,0.5714285714285714,0.0,0.268,0.268,0.0,0.0
608741426621341696,0.2,0.0,0.35,0.35,0.0,0.0
608704949422276608,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
609046813455302656,0.2222222222222222,0.0,0.264,0.264,0.0,0.07142857142857142
607675970632351744,0.3157894736842105,0.13,0.218,0.349,0.0,0.0
610149200228167680,0.21428571428571427,0.166,0.16,0.32499999999999996,0.0,0.0
609344284815421440,0.3157894736842105,0.0,0.0,0.0,0.0625,0.0
609012177182273536,0.09090909090909091,0.0,0.223,0.22299999999999998,0.0,0.0
609032099299876864,0.21052631578947367,0.0,0.175,0.17500000000000004,0.0,0.0
610008000405864448,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
608333579823783936,0.25,0.0,0.139,0.139,0.0,0.0
607934124813205505,0.2,0.0,0.0,0.0,0.0,0.13333333333333333
609363313047281665,0.35,0.0,0.136,0.136,0.06666666666666667,0.0
607869077034528768,0.0,0.0,0.0,0.0,0.0,0.0
609261389237108736,0.25,0.0,0.0,0.0,0.0,0.0
608312114055409664,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
610079178499747840,0.25,0.0,0.0,0.0,0.0,0.0
608036256858128385,0.16666666666666666,0.0,0.167,0.16700000000000004,0.0,0.0
609745613354323968,0.3,0.0,0.189,0.18899999999999995,0.0,0.0
608686580480344064,0.125,0.0,0.0,0.0,0.0,0.0
609794393071968256,0.38461538461538464,0.225,0.0,0.22499999999999998,0.0,0.0
608189886122848256,0.3684210526315789,0.0,0.0,0.0,0.0,0.0
609074889035788289,0.2727272727272727,0.179,0.0,0.17900000000000005,0.0,0.0
609004486280028160,0.2222222222222222,0.0,0.426,0.42600000000000005,0.0,0.0
609078897779556353,0.21428571428571427,0.167,0.0,0.16700000000000004,0.0,0.0
609903122270560256,0.5,0.0,0.0,0.0,0.0,0.0
609402313371992064,0.26666666666666666,0.0,0.104,0.10399999999999998,0.0,0.0
608999590243741697,0.5,0.0,0.324,0.32399999999999995,0.0,0.0
609351511324381184,0.16,0.0,0.0,0.0,0.0,0.0
609836676190482432,0.2962962962962963,0.265,0.0,0.265,0.05,0.05263157894736842
609127121483644929,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693
608130166842388480,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
609042545465622528,0.08333333333333333,0.115,0.0,0.11499999999999999,0.0,0.0
609668675650523136,0.2,0.0,0.46,0.45999999999999996,0.0,0.0
609047475886895104,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
610187469779111936,0.2222222222222222,0.375,0.0,0.375,0.0,0.0
608925421648908290,0.4444444444444444,0.236,0.264,0.5,0.0,0.0
607932371489296384,0.13333333333333333,0.168,0.218,0.385,0.0,0.0
608756156476076032,0.5,0.0,0.0,0.0,0.0,0.0
609100107804504064,0.375,0.167,0.0,0.16700000000000004,0.0,0.0
607978502730563584,0.2777777777777778,0.147,0.0,0.14700000000000002,0.0,0.0
607754648645181440,0.4166666666666667,0.0,0.348,0.348,0.0,0.0
607980537643278336,0.27586206896551724,0.0,0.224,0.22399999999999998,0.0,0.0
609643054664957952,0.3333333333333333,0.0,0.485,0.485,0.0,0.0
608667625007235073,0.2857142857142857,0.197,0.0,0.19699999999999995,0.0,0.0
608506976335585282,0.19047619047619047,0.0,0.147,0.14700000000000002,0.0,0.0
607857368676859905,0.2,0.0,0.313,0.31299999999999994,0.0,0.0
607901522349793280,0.2,0.0,0.0,0.0,0.0,0.07692307692307693
608132917253021696,0.3125,0.351,0.0,0.351,0.08333333333333333,0.0
609078430127271936,0.34782608695652173,0.0,0.167,0.16700000000000004,0.0,0.05
607685125346885633,0.23529411764705882,0.151,0.179,0.32999999999999996,0.0,0.0
607989226144169984,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
609497843594715137,0.18181818181818182,0.121,0.454,0.5740000000000001,0.0,0.0
609267177439535104,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
609651590291714048,0.18181818181818182,0.252,0.0,0.252,0.0,0.0
609117193104703489,0.3157894736842105,0.106,0.0,0.10599999999999998,0.0,0.0
608934123852333056,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
608458427921264641,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
609313805839937536,0.23076923076923078,0.104,0.156,0.259,0.0,0.08333333333333333
608964975957303296,0.2,0.0,0.0,0.0,0.0,0.0
609321884744871936,0.2,0.355,0.0,0.355,0.0,0.0
608084103695470592,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
609085223599546368,0.07142857142857142,0.0,0.328,0.32799999999999996,0.0,0.0
609391614881058816,0.3076923076923077,0.0,0.22,0.21999999999999997,0.0,0.0
609157583878889472,0.1875,0.0,0.176,0.17600000000000005,0.0,0.0
609007214792204288,0.2,0.0,0.0,0.0,0.0,0.1
609376622085545984,0.18181818181818182,0.217,0.0,0.21699999999999997,0.0,0.0
609658688425562112,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
609910906177372160,0.4444444444444444,0.0,0.0,0.0,0.13333333333333333,0.0
609118839331299328,0.12,0.0,0.0,0.0,0.0,0.0
607854609676267521,0.3,0.0,0.0,0.0,0.0,0.0
607880160944070656,0.25,0.177,0.0,0.17700000000000005,0.0,0.0
609803196970565632,0.3333333333333333,0.0,0.36,0.36,0.0,0.0
609004935515021312,0.4117647058823529,0.0,0.0,0.0,0.0,0.0
608722692779425792,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
607997045673193473,0.5384615384615384,0.0,0.0,0.0,0.0,0.0
608935192691118080,0.16666666666666666,0.0,0.18,0.18000000000000005,0.0,0.0
610076601515155456,0.25,0.0,0.0,0.0,0.0,0.0
609688974320345088,0.25,0.0,0.0,0.0,0.0,0.0625
609988792947224576,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
608245509959106560,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
609490872334458880,0.25,0.088,0.164,0.252,0.1111111111111111,0.0
607996104332984325,0.0,0.0,0.412,0.41200000000000003,0.0,0.0
607996802080501761,0.3157894736842105,0.309,0.133,0.44199999999999995,0.06666666666666667,0.0
610076987286142976,0.4,0.161,0.0,0.16100000000000003,0.0,0.0
608755787540750337,0.375,0.0,0.25,0.25,0.0,0.0
609198527256895488,0.20689655172413793,0.0,0.0,0.0,0.0,0.0
608622195611430912,0.2,0.086,0.171,0.257,0.0,0.0
609238535384760320,0.125,0.236,0.0,0.236,0.0,0.0
609850308974526464,0.125,0.412,0.0,0.41200000000000003,0.0,0.0
608640561231187968,0.35,0.105,0.122,0.22699999999999998,0.0,0.0
608498975277240320,0.23809523809523808,0.0,0.0,0.0,0.0,0.0
609025705297338368,0.23809523809523808,0.0,0.255,0.255,0.07692307692307693,0.0
608340636778004480,0.23076923076923078,0.0,0.262,0.262,0.0,0.0
609588624158556160,0.2222222222222222,0.187,0.346,0.5329999999999999,0.0,0.0
609323575716237313,0.2222222222222222,0.0,0.298,0.29800000000000004,0.0,0.0
609348021697048576,0.47058823529411764,0.0,0.107,0.10699999999999998,0.0,0.0
609376177929756673,0.35714285714285715,0.256,0.195,0.45099999999999996,0.0,0.0
607734081380483072,0.21428571428571427,0.0,0.16,0.16000000000000003,0.0,0.0
609820070286610432,0.3333333333333333,0.401,0.0,0.401,0.0,0.0
610089677652107264,0.3157894736842105,0.0,0.0,0.0,0.0,0.0
608058267965788160,0.0,0.0,0.423,0.42300000000000004,0.0,0.09090909090909091
608117816915578880,0.14285714285714285,0.297,0.0,0.29700000000000004,0.0,0.0
609722649149747200,0.47058823529411764,0.122,0.0,0.122,0.0,0.0
609075399239139329,0.375,0.0,0.0,0.0,0.0,0.0
609785572945563648,0.6153846153846154,0.0,0.245,0.245,0.0,0.0
609447611481911296,0.3333333333333333,0.0,0.0,0.0,0.125,0.0
607979970208665600,0.2,0.0,0.0,0.0,0.0,0.0
609257607786831872,0.3,0.203,0.354,0.5569999999999999,0.0,0.0
608127659764281344,0.3333333333333333,0.0,0.219,0.21899999999999997,0.0,0.0
608755591729668097,0.3333333333333333,0.208,0.0,0.20799999999999996,0.0,0.0
610013784401428481,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
608988326167724032,0.25,0.0,0.184,0.18400000000000005,0.0,0.0
609387354072219648,0.4117647058823529,0.0,0.0,0.0,0.0,0.0
608313432232861696,0.38461538461538464,0.0,0.494,0.494,0.0,0.08333333333333333
608151562477662208,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
609102865911513090,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
609722161725509632,0.36363636363636365,0.216,0.0,0.21599999999999997,0.0,0.0
609035658338967552,0.23809523809523808,0.176,0.0,0.17600000000000005,0.0,0.0
610138857850470400,0.375,0.0,0.0,0.0,0.0,0.0
608592350848389120,0.45454545454545453,0.0,0.217,0.21699999999999997,0.0,0.0
608801588308656128,0.3125,0.0,0.122,0.122,0.0,0.0
608019431755673600,0.2,0.0,0.0,0.0,0.0,0.0
609373412406992896,0.13793103448275862,0.115,0.0,0.11499999999999999,0.0,0.058823529411764705
608560069144289280,0.1111111111111111,0.0,0.091,0.09099999999999997,0.0,0.0
609757152547356672,0.23076923076923078,0.231,0.0,0.23099999999999998,0.0,0.0
609009807807385601,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
610087465748197377,0.3333333333333333,0.205,0.0,0.20499999999999996,0.0,0.0
609008965263982593,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
608453791227088896,0.05,0.0,0.0,0.0,0.0,0.0
609114651880652802,0.3888888888888889,0.143,0.0,0.14300000000000002,0.0,0.0
609543754450608129,0.15789473684210525,0.188,0.0,0.18799999999999994,0.0,0.0
610139152475000832,0.3,0.167,0.0,0.16700000000000004,0.06666666666666667,0.0
609579224299536384,0.5,0.0,0.0,0.0,0.0,0.0
608584579390275584,0.22727272727272727,0.126,0.146,0.272,0.0,0.0
608177000780546048,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
608349920286896128,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
608337786828148736,0.38461538461538464,0.0,0.0,0.0,0.0,0.0
608239541070274560,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
607799720585486336,0.0,0.0,0.0,0.0,0.0,0.0
609009022771941376,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
609486090735501312,0.38461538461538464,0.225,0.0,0.22499999999999998,0.0,0.0
609059065134768128,0.5,0.0,0.0,0.0,0.05263157894736842,0.0
609070692986847232,0.15,0.0,0.14,0.14,0.0,0.0
609303243831836672,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
609799914906714112,0.37037037037037035,0.09,0.052,0.14300000000000002,0.0,0.0
608096721923665921,0.2,0.0,0.143,0.14300000000000002,0.0,0.0
609824622629023745,0.21428571428571427,0.0,0.265,0.265,0.0,0.0
609022302257188867,0.3,0.0,0.141,0.14100000000000001,0.0,0.0
