id,pos_feat_LS,pos_feat_TO,pos_feat_VBN,pos_feat_'',pos_feat_WP,pos_feat_UH,pos_feat_VBG,pos_feat_JJ,pos_feat_VBZ,pos_feat_--,pos_feat_VBP,pos_feat_NN,pos_feat_DT,pos_feat_PRP,pos_feat_:,pos_feat_WP$,pos_feat_NNPS,pos_feat_PRP$,pos_feat_WDT,pos_feat_(,pos_feat_),pos_feat_.,"pos_feat_,",pos_feat_``,pos_feat_$,pos_feat_RB,pos_feat_RBR,pos_feat_RBS,pos_feat_VBD,pos_feat_IN,pos_feat_FW,pos_feat_RP,pos_feat_JJR,pos_feat_JJS,pos_feat_PDT,pos_feat_MD,pos_feat_VB,pos_feat_WRB,pos_feat_NNP,pos_feat_EX,pos_feat_NNS,pos_feat_SYM,pos_feat_CC,pos_feat_CD,pos_feat_POS
608980783924178945,0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,15.384615384615385,0.0,0,0.0,23.076923076923077,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
609998126737395712,0,4.166666666666667,8.333333333333334,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,4.166666666666667,0.0,0.0,0.0,4.166666666666667,0.0,25.0,0.0,12.5,0.0,4.166666666666667,4.166666666666667,4.166666666666667
608926452596273152,0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
609300383358418945,0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0
608875876474851328,0,6.666666666666667,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,13.333333333333334,0.0,0.0,0.0,0.0,13.333333333333334,0.0
610173844561788928,0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,11.11111111111111,0.0,0.0,0.0,0.0
609095030926635011,0,5.882352941176471,0.0,0.0,0.0,0.0,5.882352941176471,17.647058823529413,0.0,0,0.0,17.647058823529413,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,11.764705882352942,0.0,5.882352941176471,0.0,0.0,0.0,0.0
608576531456249856,0,10.714285714285714,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0,7.142857142857143,3.5714285714285716,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,3.5714285714285716,0.0,0.0,10.714285714285714,0.0,0.0,3.5714285714285716,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0,0.0
609631563597389824,0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0,0.0,28.571428571428573,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609372816568360960,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
610103181578764291,0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0
609425861561962496,0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0,5.555555555555555,22.22222222222222,11.11111111111111,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,5.555555555555555,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,5.555555555555555,0.0,0.0,0.0,0.0
608658774769958912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0
609396415681445888,0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609337131698229249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610152342521028609,0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.272727272727273,0.0,18.181818181818183,0.0,0.0,0.0,0.0
608315579913629696,0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42.857142857142854,14.285714285714286,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609417622485139456,0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
608347082844438530,0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0,0.0,28.571428571428573,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286
609066076282867712,0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0,0.0,36.36363636363637,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609507025555357696,0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0
609141582290292736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111
607867811352969216,0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0
609535458863882240,0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0,8.333333333333334,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0
608953025017839616,0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092
609518871779889152,0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0,16.666666666666668,25.0,16.666666666666668,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0
610065075462930432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0,0.0,25.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,0.0
609890265306910720,0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0,0.0,45.45454545454545,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607974158765400065,0,0.0,0.0,7.142857142857143,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0,0.0,21.428571428571427,7.142857142857143,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
609680396956094464,0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0
609648479976222721,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
610149872059195392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,5.0,20.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,10.0,0.0,0.0
609045959062896642,0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,9.090909090909092,18.181818181818183,9.090909090909092,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0
608390359023026178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609865605856899072,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
609204522263650304,0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0,0.0,18.181818181818183,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
608294260027346944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846153846154,0.0,0.0,0.0,7.6923076923076925,0.0,0.0
609780343680409600,0,5.882352941176471,0.0,0.0,0.0,0.0,5.882352941176471,11.764705882352942,11.764705882352942,0,0.0,17.647058823529413,0.0,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352942,0.0,11.764705882352942,0.0,0.0,0.0,0.0,5.882352941176471,0.0
609220830501933056,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610025386852810752,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
608838825918332930,0,1.8518518518518519,3.3950617283950617,0.9259259259259259,0.6172839506172839,0.0,2.7777777777777777,8.950617283950617,4.62962962962963,0,1.8518518518518519,27.77777777777778,2.1604938271604937,0.30864197530864196,0.9259259259259259,0.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.9259259259259259,0.30864197530864196,0.0,0.30864197530864196,1.2345679012345678,0.0,0.0,1.5432098765432098,8.950617283950617,0.0,0.30864197530864196,0.0,0.30864197530864196,0.0,0.9259259259259259,2.4691358024691357,0.30864197530864196,11.728395061728396,0.0,7.716049382716049,0.0,0.6172839506172839,1.2345679012345678,4.62962962962963
609847126097530880,0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,6.25,31.25,18.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0
609722272824356865,0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0
609520823209168896,0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0,0.0,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,15.384615384615385,0.0
607968621805989888,0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286
610035233384218624,0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0,6.25,12.5,0.0,18.75,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
609426219306745856,0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0
608831302490415106,0,1.8808777429467085,3.134796238244514,0.9404388714733543,0.6269592476489029,0.0,2.8213166144200628,9.404388714733543,4.702194357366771,0,1.567398119122257,26.33228840125392,3.4482758620689653,0.31347962382445144,0.6269592476489029,0.0,0.0,0.31347962382445144,0.0,0.0,0.0,0.9404388714733543,0.31347962382445144,0.0,0.31347962382445144,0.6269592476489029,0.0,0.0,1.567398119122257,9.090909090909092,0.0,0.31347962382445144,0.0,0.31347962382445144,0.0,0.9404388714733543,2.5078369905956115,0.31347962382445144,12.852664576802507,0.0,7.210031347962382,0.0,0.6269592476489029,1.2539184952978057,4.702194357366771
609581937548615680,0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615385,0.0,0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,15.384615384615385,0.0
609204644221423616,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0,0.0,36.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,4.0
608004081425227776,0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0,0.0,57.142857142857146,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0
